,Unnamed: 0,DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,Days
5368,8681,1989-11-10 03:26:46.570,37.0508,-121.8098,4.31,0.65,Md,5,109.0,4.0,0.01,NC,1168986.0,23.0
5369,8682,1989-11-10 03:42:03.480,36.6883,-121.3195,5.24,2.7,Md,65,46.0,3.0,0.05,NC,147077.0,23.0
5370,8683,1989-11-10 03:43:20.650,36.6892,-121.322,4.97,0.74,Md,10,88.0,3.0,0.03,NC,147202.0,23.0
5371,8684,1989-11-10 03:47:00.620,36.6878,-121.3197,5.03,2.63,Md,51,51.0,3.0,0.05,NC,147016.0,23.0
5372,8685,1989-11-10 03:47:14.710,37.2552,-122.074,14.06,1.35,Md,4,208.0,4.0,0.03,NC,1168987.0,23.0
5373,8686,1989-11-10 03:59:55.900,36.6888,-121.3212,4.96,2.12,Md,35,50.0,3.0,0.04,NC,147018.0,23.0
5374,8687,1989-11-10 04:11:49.190,36.6895,-121.3217,4.96,0.95,Md,14,89.0,3.0,0.03,NC,147019.0,23.0
5375,8688,1989-11-10 04:14:18.740,37.2403,-122.01,4.64,0.94,Md,12,138.0,5.0,0.03,NC,147020.0,23.0
5376,8689,1989-11-10 04:59:33.640,36.9945,-121.7635,15.3,1.54,Md,30,98.0,6.0,0.03,NC,147079.0,23.0
5377,8690,1989-11-10 04:59:50.600,36.9285,-121.6705,10.37,0.62,Md,7,155.0,4.0,0.03,NC,1168989.0,23.0
5378,8691,1989-11-10 05:45:04.800,36.6127,-121.2202,1.8,1.48,Md,19,56.0,5.0,0.05,NC,147022.0,23.0
5379,8692,1989-11-10 05:55:17.900,36.6898,-121.324,5.14,0.85,Md,8,87.0,3.0,0.01,NC,1168991.0,23.0
5380,8693,1989-11-10 05:55:43.050,36.6895,-121.3227,5.1,1.22,Md,15,87.0,3.0,0.03,NC,147024.0,23.0
5381,8694,1989-11-10 06:10:39.730,36.995,-121.6825,3.82,1.42,Md,25,68.0,4.0,0.07,NC,147025.0,23.0
5382,8695,1989-11-10 06:53:46.030,37.131,-121.7965,4.42,0.57,Md,4,133.0,4.0,0.01,NC,1168992.0,23.0
5383,8696,1989-11-10 06:58:33.040,37.1122,-121.8908,3.73,0.92,Md,6,159.0,5.0,0.03,NC,1168993.0,23.0
5384,8697,1989-11-10 07:04:19.940,36.9777,-121.7205,11.74,1.01,Md,18,89.0,4.0,0.02,NC,147026.0,23.0
5385,8698,1989-11-10 07:35:44.030,37.097,-121.8203,4.11,0.74,Md,7,110.0,2.0,0.03,NC,1168994.0,23.0
5386,8699,1989-11-10 07:44:19.810,37.0275,-121.8243,15.73,0.83,Md,10,102.0,1.0,0.03,NC,147027.0,23.0
5387,8700,1989-11-10 08:05:52.190,37.1508,-121.9268,5.96,2.04,Md,40,50.0,2.0,0.08,NC,147028.0,23.0
5388,8701,1989-11-10 08:22:26.080,36.9118,-121.384,7.86,0.43,Md,4,201.0,4.0,0.0,NC,1168997.0,23.0
5389,8703,1989-11-10 09:09:00.120,36.9175,-121.6603,10.14,1.09,Md,26,54.0,2.0,0.04,NC,147092.0,23.0
5390,8704,1989-11-10 09:21:35.580,37.1207,-121.8912,7.23,0.99,Md,11,100.0,5.0,0.05,NC,146984.0,23.0
5391,8705,1989-11-10 09:47:55.910,36.9245,-121.6548,6.41,0.92,Md,15,117.0,1.0,0.05,NC,146985.0,23.0
5392,8706,1989-11-10 10:28:39.000,37.1192,-121.8935,1.64,0.93,Md,4,228.0,5.0,0.0,NC,1169000.0,23.0
5393,8707,1989-11-10 11:05:38.900,37.0263,-121.8023,10.88,0.74,Md,8,97.0,2.0,0.04,NC,146987.0,23.0
5394,8708,1989-11-10 11:12:48.410,37.1083,-121.8193,3.49,1.52,Md,26,44.0,1.0,0.07,NC,146988.0,23.0
5395,8709,1989-11-10 11:19:31.700,37.174,-121.9943,7.3,1.07,Md,12,136.0,3.0,0.03,NC,146989.0,23.0
5396,8710,1989-11-10 11:20:20.800,36.4628,-121.0328,1.33,0.69,Md,13,150.0,4.0,0.07,NC,147094.0,23.0
5397,8711,1989-11-10 11:44:28.240,36.462,-121.0393,5.65,0.9,Md,10,146.0,5.0,0.03,NC,146990.0,23.0
5398,8712,1989-11-10 11:58:30.490,36.8357,-121.566,7.73,1.45,Md,34,72.0,2.0,0.07,NC,146992.0,23.0
5399,8713,1989-11-10 11:58:51.650,37.1357,-121.9882,14.25,1.32,Md,20,67.0,5.0,0.06,NC,147095.0,23.0
5400,8714,1989-11-10 12:08:59.920,37.0165,-121.761,9.61,0.86,Md,8,148.0,5.0,0.06,NC,146993.0,23.0
5401,8715,1989-11-10 12:25:50.610,37.1647,-122.0065,4.83,0.71,Md,4,190.0,4.0,0.0,NC,1169002.0,23.0
5402,8716,1989-11-10 13:04:28.460,36.5465,-121.0997,0.49,2.17,Md,24,63.0,5.0,0.06,NC,146996.0,23.0
5403,8717,1989-11-10 13:39:01.620,37.1062,-121.8217,3.23,1.0,Md,11,77.0,1.0,0.04,NC,146997.0,23.0
5404,8718,1989-11-10 14:24:59.360,36.9285,-121.5072,3.88,2.84,Md,87,38.0,1.0,0.21,NC,147204.0,23.0
5405,8719,1989-11-10 14:38:59.310,37.0857,-121.8967,10.57,0.94,Md,4,251.0,6.0,0.01,NC,1169004.0,23.0
5406,8720,1989-11-10 14:54:03.830,37.1333,-121.9887,13.22,1.3,Md,21,67.0,5.0,0.05,NC,147000.0,23.0
5407,8721,1989-11-10 15:01:20.760,37.1817,-121.9593,4.77,1.75,Md,27,60.0,3.0,0.06,NC,147001.0,23.0
5408,8722,1989-11-10 15:02:02.860,37.1675,-121.9437,8.63,1.02,Md,6,156.0,1.0,0.04,NC,1169005.0,23.0
5409,8723,1989-11-10 15:59:50.640,37.0157,-121.8328,17.18,1.2,Md,13,100.0,1.0,0.05,NC,147003.0,23.0
5410,8725,1989-11-10 16:22:56.580,37.0755,-121.8492,8.76,1.26,Md,16,76.0,4.0,0.03,NC,147006.0,23.0
5411,8726,1989-11-10 16:26:47.020,37.0057,-121.7968,15.27,1.19,Md,13,105.0,3.0,0.02,NC,147007.0,23.0
5412,8727,1989-11-10 16:53:08.500,36.948,-121.684,7.68,0.95,Md,9,165.0,8.0,0.05,NC,1169008.0,23.0
5413,8728,1989-11-10 16:58:34.920,37.025,-121.8453,11.58,1.06,Md,5,154.0,2.0,0.01,NC,1169009.0,23.0
5414,8729,1989-11-10 18:29:50.370,36.9593,-121.7052,13.43,1.37,Md,28,98.0,1.0,0.06,NC,147032.0,23.0
5415,8730,1989-11-10 19:34:46.230,36.8677,-121.5325,5.2,1.04,Md,5,198.0,6.0,0.0,NC,1169015.0,23.0
5416,8731,1989-11-10 20:28:08.320,37.2195,-122.136,9.26,1.68,Md,9,103.0,3.0,0.18,NC,147036.0,23.0
5417,8732,1989-11-10 20:34:14.160,36.9655,-121.727,11.89,1.12,Md,11,111.0,3.0,0.04,NC,147037.0,23.0
5418,8733,1989-11-10 20:53:12.410,37.2222,-122.1638,5.55,0.35,Md,4,155.0,1.0,0.01,NC,1169016.0,23.0
5419,8734,1989-11-10 21:59:02.570,36.9517,-121.6868,8.53,1.6,Md,33,71.0,1.0,0.07,NC,147038.0,23.0
5420,8735,1989-11-10 22:07:51.950,37.2218,-122.1415,8.85,1.86,Md,15,56.0,3.0,0.16,NC,147039.0,23.0
5421,8736,1989-11-10 22:27:06.790,37.2228,-122.1423,6.21,0.81,Md,6,142.0,3.0,0.12,NC,1169017.0,23.0
5422,8737,1989-11-10 22:36:12.690,37.2303,-122.0315,8.53,1.11,Md,15,113.0,5.0,0.04,NC,147041.0,23.0
5423,8738,1989-11-10 23:09:24.570,37.1365,-121.9843,11.39,1.38,Md,22,66.0,5.0,0.09,NC,147042.0,23.0
5424,8739,1989-11-10 23:13:12.460,36.9913,-121.6583,4.72,0.94,Md,11,92.0,3.0,0.04,NC,147043.0,23.0
5425,8740,1989-11-10 23:37:37.930,37.2182,-122.1425,6.88,0.83,Md,6,144.0,2.0,0.12,NC,1169018.0,23.0
5426,8741,1989-11-10 23:48:27.240,36.9637,-121.6937,10.6,0.85,Md,7,158.0,1.0,0.02,NC,147045.0,23.0
5427,8742,1989-11-10 23:54:24.010,36.9878,-121.6583,5.32,0.43,Md,4,110.0,3.0,0.01,NC,1169019.0,23.0
5428,8743,1989-11-11 00:23:55.210,36.9462,-121.6827,7.9,0.75,Md,8,154.0,2.0,0.04,NC,1169020.0,24.0
5429,8744,1989-11-11 00:26:42.570,36.9515,-121.6875,8.42,1.24,Md,26,87.0,1.0,0.07,NC,147049.0,24.0
5430,8745,1989-11-11 00:42:36.470,37.2155,-122.1262,2.64,0.35,Md,4,200.0,4.0,0.0,NC,1169022.0,24.0
5431,8746,1989-11-11 01:07:05.700,36.9105,-121.8323,4.27,1.17,Md,13,224.0,7.0,0.06,NC,147050.0,24.0
5432,8747,1989-11-11 01:21:34.020,36.8518,-121.3083,4.21,0.88,Md,11,104.0,4.0,0.02,NC,147051.0,24.0
5433,8748,1989-11-11 01:29:49.700,36.8823,-121.4737,7.18,1.39,Md,29,34.0,1.0,0.13,NC,147052.0,24.0
5434,8750,1989-11-11 02:11:39.950,37.0542,-121.7032,7.85,1.38,Md,27,58.0,2.0,0.13,NC,147171.0,24.0
5435,8751,1989-11-11 02:19:26.800,36.9428,-121.6838,10.27,1.59,Md,40,73.0,2.0,0.07,NC,147408.0,24.0
5436,8752,1989-11-11 04:42:19.940,37.0215,-121.8223,15.1,1.22,Md,16,72.0,0.0,0.05,NC,147056.0,24.0
5437,8753,1989-11-11 04:46:52.310,37.0608,-121.8003,5.29,0.52,Md,5,177.0,5.0,0.01,NC,1169023.0,24.0
5438,8754,1989-11-11 05:08:38.150,37.0188,-121.827,15.65,1.14,Md,15,158.0,1.0,0.04,NC,147057.0,24.0
5439,8755,1989-11-11 05:44:13.770,37.1103,-121.8463,4.25,0.96,Md,6,161.0,1.0,0.01,NC,1169024.0,24.0
5440,8756,1989-11-11 05:52:20.890,37.016,-121.8228,15.27,1.31,Md,15,86.0,0.0,0.03,NC,147060.0,24.0
5441,8757,1989-11-11 05:58:41.070,36.9455,-121.6872,6.42,0.67,Md,5,223.0,8.0,0.02,NC,1169025.0,24.0
5442,8758,1989-11-11 05:58:57.550,36.9627,-121.5937,2.0,1.35,Md,20,33.0,1.0,0.08,NC,147173.0,24.0
5443,8759,1989-11-11 06:15:41.630,36.9152,-121.6533,7.59,0.92,Md,13,70.0,2.0,0.02,NC,147062.0,24.0
5444,8760,1989-11-11 06:25:08.530,36.9907,-121.7663,13.76,1.02,Md,13,134.0,6.0,0.02,NC,147063.0,24.0
5445,8761,1989-11-11 06:33:23.070,36.9768,-121.7295,11.46,0.79,Md,6,117.0,9.0,0.01,NC,1169027.0,24.0
5446,8762,1989-11-11 06:37:46.760,36.9925,-121.659,4.23,1.24,Md,23,51.0,3.0,0.05,NC,147064.0,24.0
5447,8763,1989-11-11 06:53:42.100,37.0568,-121.5548,0.66,0.8,Md,7,90.0,7.0,0.07,NC,1169028.0,24.0
5448,8764,1989-11-11 07:26:09.480,37.1087,-121.5308,1.8,0.78,Md,6,148.0,1.0,0.02,NC,1169030.0,24.0
5449,8765,1989-11-11 07:46:41.870,37.25,-122.0838,3.32,0.56,Md,4,204.0,5.0,0.0,NC,1169031.0,24.0
5450,8766,1989-11-11 08:14:55.000,37.134,-121.9845,13.21,1.08,Md,12,66.0,5.0,0.04,NC,147067.0,24.0
5451,8767,1989-11-11 08:16:04.440,37.0378,-121.7677,5.91,0.83,Md,10,77.0,4.0,0.07,NC,147172.0,24.0
5452,8768,1989-11-11 08:45:25.920,37.1077,-121.8185,3.35,0.93,Md,7,117.0,1.0,0.04,NC,1169033.0,24.0
5453,8769,1989-11-11 09:11:53.740,37.0487,-121.7988,3.15,0.82,Md,11,64.0,1.0,0.1,NC,147069.0,24.0
5454,8770,1989-11-11 09:48:24.350,37.0203,-121.8013,13.33,1.07,Md,14,84.0,2.0,0.03,NC,147070.0,24.0
5455,8771,1989-11-11 10:24:30.990,37.0168,-121.8005,10.8,0.9,Md,11,89.0,2.0,0.07,NC,147071.0,24.0
5456,8773,1989-11-11 10:28:39.530,36.9538,-121.6885,11.76,0.91,Md,17,72.0,1.0,0.04,NC,147072.0,24.0
5457,8774,1989-11-11 10:43:12.030,36.9612,-121.5698,3.0,0.8,Md,4,183.0,1.0,0.0,NC,1169036.0,24.0
5458,8775,1989-11-11 10:46:37.410,37.1392,-121.9715,12.11,1.0,Md,15,61.0,5.0,0.04,NC,147073.0,24.0
5459,8776,1989-11-11 11:43:54.230,36.9417,-121.6852,13.35,2.46,Md,80,73.0,2.0,0.07,NC,147074.0,24.0
5460,8777,1989-11-11 11:46:51.630,37.0072,-121.7343,8.83,1.19,Md,21,81.0,5.0,0.04,NC,147075.0,24.0
5461,8778,1989-11-11 11:56:10.370,37.1125,-121.8698,2.84,0.64,Md,4,195.0,3.0,0.0,NC,1169037.0,24.0
5462,8779,1989-11-11 12:19:23.470,36.8747,-121.6067,5.98,2.74,Md,75,57.0,2.0,0.09,NC,147076.0,24.0
5463,8780,1989-11-11 12:20:57.800,36.9487,-121.6818,7.35,0.97,Md,14,129.0,1.0,0.03,NC,1169038.0,24.0
5464,8781,1989-11-11 13:05:11.520,37.0525,-121.503,8.84,0.88,Md,19,55.0,3.0,0.04,NC,147183.0,24.0
5465,8782,1989-11-11 13:22:44.350,37.107,-121.8228,3.66,0.6,Md,5,167.0,1.0,0.04,NC,1169040.0,24.0
5466,8783,1989-11-11 13:26:10.120,36.9637,-121.7297,11.55,1.12,Md,20,114.0,3.0,0.06,NC,147184.0,24.0
5467,8784,1989-11-11 13:40:47.350,37.1522,-121.995,12.28,1.14,Md,10,98.0,3.0,0.04,NC,147185.0,24.0
5468,8785,1989-11-11 13:53:08.980,37.0857,-121.8192,9.1,2.1,Md,55,31.0,3.0,0.07,NC,147097.0,24.0
5469,8786,1989-11-11 14:52:48.980,37.1465,-121.9243,3.82,1.43,Md,22,68.0,3.0,0.06,NC,147098.0,24.0
5470,8787,1989-11-11 15:21:04.460,36.9607,-121.7975,5.91,0.46,Md,4,222.0,7.0,0.0,NC,1169042.0,24.0
5471,8788,1989-11-11 15:58:57.360,37.1468,-121.9657,8.61,1.06,Md,14,67.0,4.0,0.07,NC,147101.0,24.0
5472,8789,1989-11-11 16:35:11.950,36.8557,-121.601,11.7,0.84,Md,6,207.0,7.0,0.0,NC,1169044.0,24.0
5473,8790,1989-11-11 16:38:54.840,37.2025,-121.9647,1.61,1.29,Md,13,128.0,2.0,0.03,NC,147105.0,24.0
5474,8791,1989-11-11 16:49:33.380,37.1145,-121.8405,4.42,0.63,Md,4,182.0,1.0,0.01,NC,1169046.0,24.0
5475,8792,1989-11-11 17:32:33.470,36.9658,-121.607,3.87,0.8,Md,7,93.0,2.0,0.07,NC,147107.0,24.0
5476,8793,1989-11-11 17:41:24.030,36.7585,-121.2732,5.57,0.87,Md,17,87.0,3.0,0.04,NC,147213.0,24.0
5477,8794,1989-11-11 17:43:40.210,37.1107,-121.86,3.81,1.15,Md,18,57.0,2.0,0.04,NC,147109.0,24.0
5478,8795,1989-11-11 18:54:33.690,37.1042,-121.8668,3.54,1.02,Md,11,73.0,3.0,0.05,NC,147112.0,24.0
5479,8796,1989-11-11 19:00:22.690,37.0388,-121.76,11.92,0.36,Md,5,171.0,3.0,0.02,NC,1169050.0,24.0
5480,8797,1989-11-11 19:27:18.780,36.5977,-121.2007,1.59,1.61,Md,14,58.0,3.0,0.07,NC,147114.0,24.0
5481,8798,1989-11-11 20:34:19.720,36.8702,-121.8548,-0.13,1.19,Md,17,144.0,12.0,0.07,NC,147117.0,24.0
5482,8799,1989-11-11 21:16:36.570,36.9902,-121.7565,14.46,1.66,Md,43,60.0,6.0,0.04,NC,147119.0,24.0
5483,8800,1989-11-11 22:25:39.180,36.9387,-121.5663,3.84,0.65,Md,5,86.0,3.0,0.01,NC,1169056.0,24.0
5484,8801,1989-11-11 22:33:09.590,36.6818,-121.4035,7.48,0.94,Md,14,63.0,6.0,0.05,NC,147122.0,24.0
5485,8802,1989-11-11 23:10:04.850,37.1103,-121.8712,3.56,1.54,Md,16,88.0,3.0,0.05,NC,147123.0,24.0
5486,8803,1989-11-11 23:25:40.480,37.2072,-121.9788,4.55,0.9,Md,4,261.0,1.0,0.05,NC,1169058.0,24.0
5487,8804,1989-11-11 23:52:18.190,37.099,-121.8463,3.34,0.64,Md,5,194.0,2.0,0.02,NC,1169059.0,24.0
5488,8805,1989-11-11 23:52:35.300,37.1033,-121.8302,3.82,0.83,Md,8,103.0,1.0,0.04,NC,1169060.0,24.0
5489,8806,1989-11-12 01:22:38.620,36.6195,-121.2257,4.57,2.07,Md,47,39.0,6.0,0.04,NC,147125.0,25.0
5490,8807,1989-11-12 01:44:04.720,36.9423,-121.6813,9.66,0.74,Md,17,82.0,2.0,0.07,NC,147127.0,25.0
5491,8808,1989-11-12 02:05:52.440,37.0987,-121.9215,12.1,1.15,Md,13,77.0,8.0,0.07,NC,147129.0,25.0
5492,8809,1989-11-12 02:16:19.260,36.9448,-121.5428,0.24,0.83,Md,11,109.0,4.0,0.17,NC,147131.0,25.0
5493,8810,1989-11-12 02:36:35.370,37.0098,-121.752,12.38,0.77,Md,14,126.0,5.0,0.03,NC,147132.0,25.0
5494,8811,1989-11-12 02:47:13.890,36.5467,-121.0983,0.14,1.71,Md,13,96.0,5.0,0.1,NC,147133.0,25.0
5495,8812,1989-11-12 02:58:47.260,36.9855,-121.7138,10.22,0.69,Md,4,234.0,6.0,0.0,NC,1169063.0,25.0
5496,8813,1989-11-12 03:01:12.140,37.1813,-121.9812,1.52,0.94,Md,6,119.0,2.0,0.06,NC,1169064.0,25.0
5497,8814,1989-11-12 03:18:01.680,37.136,-121.9137,6.83,1.12,Md,13,75.0,4.0,0.06,NC,147135.0,25.0
5498,8815,1989-11-12 04:01:01.180,37.099,-121.8615,5.31,1.14,Md,16,85.0,3.0,0.03,NC,147137.0,25.0
5499,8816,1989-11-12 04:15:08.130,37.421,-121.4195,5.26,1.1,Md,9,106.0,8.0,0.01,NC,147138.0,25.0
5500,8817,1989-11-12 04:17:47.230,37.2788,-121.9862,1.43,0.83,Md,8,154.0,9.0,0.03,NC,147139.0,25.0
5501,8818,1989-11-12 04:37:13.560,37.1837,-121.9607,4.67,0.91,Md,5,131.0,3.0,0.01,NC,1169066.0,25.0
5502,8819,1989-11-12 05:10:47.740,37.0903,-121.82,8.37,1.16,Md,16,66.0,2.0,0.04,NC,147142.0,25.0
5503,8820,1989-11-12 05:20:04.670,37.3977,-122.182,8.4,1.24,Md,4,238.0,1.0,0.0,NC,1169069.0,25.0
5504,8821,1989-11-12 06:05:16.020,36.9622,-121.7168,14.19,1.15,Md,21,74.0,2.0,0.03,NC,147188.0,25.0
5505,8822,1989-11-12 06:26:51.510,37.257,-121.9975,2.2,0.59,Md,4,215.0,6.0,0.0,NC,1169072.0,25.0
5506,8823,1989-11-12 06:41:36.170,36.9393,-121.6665,8.83,0.63,Md,7,167.0,8.0,0.05,NC,1169074.0,25.0
5507,8824,1989-11-12 07:17:43.350,37.0548,-121.8197,5.16,0.69,Md,10,107.0,1.0,0.04,NC,147146.0,25.0
5508,8825,1989-11-12 07:22:50.110,37.1033,-121.861,3.45,1.81,Md,29,42.0,2.0,0.07,NC,147147.0,25.0
5509,8826,1989-11-12 07:25:45.650,37.0095,-121.7525,7.99,0.71,Md,5,169.0,5.0,0.01,NC,1169076.0,25.0
5510,8827,1989-11-12 08:23:47.970,36.4982,-121.0748,3.12,1.93,Md,22,102.0,1.0,0.04,NC,147149.0,25.0
5511,8828,1989-11-12 09:07:53.290,36.8677,-121.8582,0.58,1.99,Md,46,121.0,12.0,0.11,NC,147151.0,25.0
5512,8829,1989-11-12 09:19:12.470,37.1057,-121.8757,4.0,1.03,Md,11,143.0,4.0,0.03,NC,147152.0,25.0
5513,8830,1989-11-12 09:31:50.280,36.8707,-121.8647,1.01,1.59,Md,21,122.0,12.0,0.13,NC,147153.0,25.0
5514,8831,1989-11-12 09:59:17.670,36.872,-121.6075,8.8,0.92,Md,15,62.0,2.0,0.03,NC,147154.0,25.0
5515,8832,1989-11-12 10:20:43.480,36.9245,-121.6675,10.27,1.66,Md,45,64.0,1.0,0.06,NC,147155.0,25.0
5516,8833,1989-11-12 11:30:02.410,37.1812,-121.9632,3.59,0.91,Md,8,140.0,3.0,0.01,NC,147157.0,25.0
5517,8834,1989-11-12 11:37:20.860,37.4062,-121.8047,1.75,1.32,Md,11,147.0,5.0,0.09,NC,147158.0,25.0
5518,8835,1989-11-12 12:00:01.060,37.2995,-121.6745,6.04,1.37,Md,22,79.0,5.0,0.02,NC,147159.0,25.0
5519,8836,1989-11-12 12:14:46.530,36.8948,-121.6255,9.03,1.2,Md,21,70.0,3.0,0.04,NC,147160.0,25.0
5520,8837,1989-11-12 12:24:59.580,37.0228,-121.7443,6.34,1.11,Md,19,72.0,4.0,0.04,NC,147161.0,25.0
5521,8838,1989-11-12 12:36:13.050,36.9725,-121.6215,4.29,1.04,Md,16,64.0,4.0,0.07,NC,147162.0,25.0
5522,8839,1989-11-12 12:41:17.220,36.993,-121.7727,14.19,1.02,Md,18,56.0,5.0,0.04,NC,147163.0,25.0
5523,8840,1989-11-12 12:43:22.000,36.944,-121.6837,10.61,1.49,Md,39,73.0,1.0,0.07,NC,147164.0,25.0
5524,8841,1989-11-12 14:44:58.730,36.744,-121.4715,14.87,2.18,Md,54,51.0,2.0,0.11,NC,147166.0,25.0
5525,8842,1989-11-12 15:06:04.650,37.0748,-121.9328,16.1,1.25,Md,13,96.0,7.0,0.03,NC,147194.0,25.0
5526,8843,1989-11-12 15:19:47.590,36.9847,-121.7413,14.91,2.55,Md,84,64.0,5.0,0.07,NC,147167.0,25.0
5527,8844,1989-11-12 17:27:09.520,36.8707,-121.8575,-0.12,1.53,Md,29,120.0,12.0,0.11,NC,147208.0,25.0
5528,8845,1989-11-12 17:36:02.810,37.1042,-121.8702,2.7,0.92,Md,4,193.0,3.0,0.0,NC,1169079.0,25.0
5529,8846,1989-11-12 18:10:53.600,36.9365,-121.6833,12.02,3.0,ML,90,73.0,2.0,0.08,NC,147195.0,25.0
5530,8847,1989-11-12 18:13:54.160,37.1565,-121.9748,12.85,0.97,Md,5,200.0,4.0,0.0,NC,1169080.0,25.0
5531,8848,1989-11-12 18:30:29.380,36.8522,-121.3173,6.97,1.95,Md,58,55.0,4.0,0.05,NC,147211.0,25.0
5532,8849,1989-11-12 18:57:41.450,36.6063,-121.1245,5.3,0.96,Md,10,57.0,7.0,0.08,NC,147212.0,25.0
5533,8850,1989-11-12 19:11:14.980,36.873,-121.8538,-0.12,1.22,Md,18,119.0,12.0,0.11,NC,147214.0,25.0
5534,8851,1989-11-12 19:44:41.220,37.0038,-121.7425,6.8,0.76,Md,4,130.0,7.0,0.02,NC,1169081.0,25.0
5535,8852,1989-11-12 19:49:42.520,37.1013,-121.8822,6.12,0.91,Md,4,236.0,11.0,0.01,NC,1169082.0,25.0
5536,8853,1989-11-12 19:56:49.460,36.9397,-121.6788,11.37,1.07,Md,27,79.0,2.0,0.04,NC,147215.0,25.0
5537,8854,1989-11-12 19:57:06.230,37.0743,-121.9028,14.28,1.29,Md,15,108.0,6.0,0.01,NC,147303.0,25.0
5538,8855,1989-11-12 20:03:26.080,36.5187,-121.0848,2.01,1.23,Md,10,108.0,1.0,0.04,NC,147216.0,25.0
5539,8856,1989-11-12 20:18:46.440,37.0178,-121.7505,8.01,0.76,Md,11,126.0,5.0,0.05,NC,147217.0,25.0
5540,8857,1989-11-12 20:22:31.500,36.9593,-121.844,4.16,1.13,Md,4,247.0,2.0,0.02,NC,1169083.0,25.0
5541,8858,1989-11-12 20:30:26.920,37.0015,-121.7465,10.43,0.73,Md,9,113.0,6.0,0.05,NC,147219.0,25.0
5542,8859,1989-11-12 20:32:42.080,36.9387,-121.6865,11.81,0.81,Md,13,145.0,2.0,0.06,NC,147220.0,25.0
5543,8860,1989-11-12 20:45:15.570,37.0485,-121.8458,6.97,1.0,Md,9,128.0,3.0,0.03,NC,1169084.0,25.0
5544,8861,1989-11-12 20:54:01.780,36.9523,-121.6817,8.1,1.08,Md,17,78.0,1.0,0.05,NC,147222.0,25.0
5545,8862,1989-11-12 21:10:17.780,36.875,-121.5553,7.67,0.9,Md,6,204.0,3.0,0.04,NC,1169086.0,25.0
5546,8863,1989-11-12 21:24:36.760,36.5208,-121.0903,2.03,1.06,Md,8,96.0,2.0,0.02,NC,147411.0,25.0
5547,8864,1989-11-12 21:29:50.240,36.713,-121.1902,0.47,1.09,Md,5,241.0,6.0,0.04,NC,1169088.0,25.0
5548,8865,1989-11-12 21:41:35.140,36.9713,-121.6898,11.07,0.43,Md,5,147.0,2.0,0.01,NC,1169089.0,25.0
5549,8866,1989-11-12 21:42:41.790,36.5145,-121.083,2.78,0.77,Md,5,125.0,1.0,0.0,NC,147412.0,25.0
5550,8867,1989-11-12 22:24:02.940,36.9385,-121.6663,8.32,0.77,Md,5,167.0,8.0,0.03,NC,1169092.0,25.0
5551,8868,1989-11-12 23:10:49.880,37.2593,-121.6412,7.45,1.01,Md,19,93.0,3.0,0.02,NC,147228.0,25.0
5552,8869,1989-11-12 23:28:44.900,36.9615,-121.6895,8.69,0.63,Md,6,103.0,1.0,0.02,NC,1169093.0,25.0
5553,8870,1989-11-12 23:42:06.540,36.8705,-121.858,-0.11,1.32,Md,25,120.0,12.0,0.09,NC,147230.0,25.0
5554,8871,1989-11-12 23:50:38.900,37.109,-121.8213,3.17,0.93,Md,8,78.0,1.0,0.03,NC,1169094.0,25.0
5555,8872,1989-11-12 23:57:27.130,37.1077,-121.8223,3.41,0.85,Md,6,115.0,1.0,0.03,NC,1169095.0,25.0
5556,8873,1989-11-13 00:09:31.280,37.2263,-122.1445,9.58,1.89,Md,27,45.0,3.0,0.14,NC,147484.0,26.0
5557,8874,1989-11-13 00:27:07.230,37.1075,-121.8242,3.51,0.55,Md,6,158.0,1.0,0.03,NC,1169096.0,26.0
5558,8875,1989-11-13 00:46:30.460,36.8685,-121.8545,-0.16,1.39,Md,13,120.0,12.0,0.03,NC,147231.0,26.0
5559,8876,1989-11-13 01:03:17.990,36.5743,-121.1705,5.46,0.8,Md,9,70.0,2.0,0.01,NC,147232.0,26.0
5560,8877,1989-11-13 01:07:26.720,37.4767,-121.7947,6.47,1.17,Md,17,76.0,3.0,0.02,NC,147233.0,26.0
5561,8878,1989-11-13 01:29:44.890,36.9415,-121.68,11.38,1.05,Md,18,80.0,2.0,0.04,NC,147234.0,26.0
5562,8879,1989-11-13 01:48:36.730,37.1785,-121.959,4.34,1.0,Md,12,113.0,3.0,0.03,NC,147235.0,26.0
5563,8880,1989-11-13 02:23:23.830,36.8342,-121.5602,5.9,2.78,Md,71,39.0,2.0,0.08,NC,147485.0,26.0
5564,8881,1989-11-13 03:09:32.320,37.0847,-121.9303,16.81,0.95,Md,7,258.0,8.0,0.06,NC,1169098.0,26.0
5565,8882,1989-11-13 03:28:02.680,37.2368,-122.0287,7.49,0.84,Md,7,156.0,5.0,0.04,NC,1169099.0,26.0
5566,8883,1989-11-13 03:31:07.520,36.4602,-121.0367,5.17,1.95,Md,26,115.0,4.0,0.05,NC,147197.0,26.0
5567,8884,1989-11-13 03:47:09.710,37.0873,-121.9428,13.24,0.79,Md,4,179.0,9.0,0.0,NC,1169100.0,26.0
5568,8885,1989-11-13 04:08:05.070,36.9842,-121.759,15.1,1.12,Md,10,143.0,7.0,0.02,NC,147198.0,26.0
